customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalChargesPerTenure,TenureGroup,MonthlyChargePerTenure,ChurnNumeric,ServiceCount,MonthlyChargePerService,TotalServiceCount,MonthlyChargePerTotalService,ServiceDensity,TotalChargesPerService
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,94.88421052631578,2-4 Years,2.5,0,6,15.833333333333334,7,13.571428571428571,0.1842105263157894,515.0857142857143
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,45.86742424242424,5-6 Years,0.6901515151515151,0,4,11.3875,5,9.11,0.0757575757575757,605.45
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,111.93897058823529,5-6 Years,1.6176470588235294,1,8,13.75,9,12.22222222222222,0.1323529411764706,845.7611111111112
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,20.04,0-1 Year,4.86,0,1,24.3,2,12.15,0.4,50.1
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,101.43125,5-6 Years,1.446527777777778,0,7,14.87857142857143,8,13.01875,0.1111111111111111,912.88125
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,28.9890625,2-4 Years,0.9421875,0,2,15.075,3,10.05,0.09375,309.21666666666664
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,91.19302325581396,2-4 Years,2.194186046511628,0,5,18.87,6,15.725,0.1395348837209302,653.5500000000001
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,18.93402777777778,5-6 Years,0.2694444444444444,0,1,19.4,1,19.4,0.0138888888888888,1363.25
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,95.25272727272727,4-5 Years,1.759090909090909,1,6,16.125,7,13.821428571428571,0.1272727272727272,748.4142857142857
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,58.50480769230769,4-5 Years,1.114423076923077,0,5,11.59,6,9.658333333333331,0.1153846153846153,507.0416666666667
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,91.95581395348837,2-4 Years,2.1313953488372093,0,5,18.33,6,15.275,0.1395348837209302,659.0166666666667
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,77.51756756756757,2-4 Years,2.0675675675675675,1,3,25.5,4,19.125,0.1081081081081081,717.0375
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,53.4921875,5-6 Years,0.853125,0,5,10.92,6,9.1,0.09375,570.5833333333334
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,82.8,0-1 Year,29.95,0,5,17.97,6,14.975,2.0,41.4
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,31.287499999999998,2-4 Years,0.8625,0,2,15.525,3,10.35,0.0833333333333333,375.45
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,106.465,0-1 Year,10.025,1,6,16.708333333333332,7,14.321428571428571,0.7,152.09285714285716
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,20.36951219512195,2-4 Years,0.5036585365853659,0,1,20.65,1,20.65,0.024390243902439,835.15
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,79.68888888888888,2-4 Years,3.1555555555555554,0,5,17.04,6,14.2,0.2222222222222222,358.59999999999997
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,98.49017857142857,4-5 Years,1.782142857142857,0,6,16.633333333333333,7,14.257142857142856,0.125,787.9214285714286
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,18.791666666666668,0-1 Year,3.45,0,1,20.7,1,20.7,0.1666666666666666,112.75
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,76.51666666666667,0-1 Year,24.8,1,3,24.8,4,18.6,1.3333333333333333,57.3875
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,50.050000000000004,0-1 Year,7.242857142857143,0,3,16.900000000000002,4,12.675,0.5714285714285714,87.5875
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,15.725,0-1 Year,5.2125,0,1,20.85,1,20.85,0.25,62.9
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,91.7469696969697,2-4 Years,2.6954545454545453,0,5,17.79,6,14.825,0.1818181818181818,504.60833333333335
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,79.0925925925926,2-4 Years,2.890740740740741,1,4,19.5125,5,15.61,0.1851851851851851,427.1
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,23.94375,5-6 Years,0.3270833333333333,0,2,11.775,2,11.775,0.0277777777777777,861.975
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,19.75,0-1 Year,19.75,0,1,19.75,1,19.75,1.0,19.75
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,56.131690140845066,5-6 Years,0.7950704225352113,0,5,11.29,6,9.408333333333331,0.0845070422535211,664.225
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,93.51153846153846,1-2 Years,6.611538461538462,0,4,21.4875,5,17.19,0.3846153846153846,243.13000000000002
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,60.106,2-4 Years,2.344,1,6,9.766666666666667,7,8.371428571428572,0.28,214.66428571428574
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,48.65820895522388,5-6 Years,0.7544776119402985,0,3,16.849999999999998,4,12.6375,0.0597014925373134,815.025
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,35.45,0-1 Year,35.45,1,2,17.725,3,11.816666666666668,3.0,11.816666666666668
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,40.625,0-1 Year,22.175,1,2,22.175,3,14.783333333333331,1.5,27.083333333333332
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,27.632558139534886,2-4 Years,0.5976744186046511,0,2,12.85,2,12.85,0.0465116279069767,594.1
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,77.32608695652173,1-2 Years,3.260869565217391,0,3,25.0,4,18.75,0.1739130434782608,444.625
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,19.96484375,5-6 Years,0.315625,0,1,20.2,1,20.2,0.015625,1277.75
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,20.5359649122807,4-5 Years,0.343859649122807,0,1,19.6,1,19.6,0.0175438596491228,1170.55
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,70.45,0-1 Year,70.45,1,2,35.225,3,23.48333333333333,3.0,23.483333333333334
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,89.24513888888889,5-6 Years,1.2229166666666669,0,9,9.783333333333331,10,8.805,0.1388888888888889,642.5649999999999
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,70.45625,0-1 Year,8.89375,1,6,11.858333333333334,7,10.164285714285716,0.875,80.52142857142857
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,97.88934426229508,5-6 Years,1.6565573770491804,0,6,16.841666666666665,7,14.435714285714283,0.1147540983606557,853.0357142857143
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,82.64140625,5-6 Years,1.3171875,0,5,16.86,6,14.05,0.09375,881.5083333333333
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,24.735211267605635,5-6 Years,0.3373239436619718,0,2,11.975,2,11.975,0.028169014084507,878.1
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,98.71846153846154,5-6 Years,1.523846153846154,0,7,14.15,8,12.38125,0.123076923076923,802.0875
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,20.45,0-1 Year,6.533333333333334,0,1,19.6,1,19.6,0.3333333333333333,61.35
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,45.65,0-1 Year,45.65,1,2,22.825,3,15.216666666666669,3.0,15.216666666666667
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,64.33166666666666,2-4 Years,2.15,0,5,12.9,6,10.75,0.2,321.65833333333336
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,71.42666666666668,1-2 Years,4.633333333333334,0,6,11.583333333333334,7,9.928571428571429,0.4666666666666667,153.05714285714288
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,70.54375,0-1 Year,8.56875,0,5,13.71,6,11.425,0.75,94.05833333333334
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,93.64285714285714,0-1 Year,13.571428571428571,1,5,19.0,6,15.833333333333334,0.8571428571428571,109.25
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,113.29357142857143,5-6 Years,1.5450000000000002,0,8,13.51875,9,12.016666666666667,0.1285714285714285,881.1722222222222
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,84.11693548387096,5-6 Years,1.3887096774193548,0,8,10.7625,9,9.566666666666666,0.1451612903225806,579.4722222222222
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,18.916666666666668,0-1 Year,3.283333333333333,0,1,19.7,1,19.7,0.1666666666666666,113.5
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,82.34285714285714,1-2 Years,5.778571428571429,0,3,26.96666666666667,4,20.225,0.2857142857142857,288.2
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,82.81590909090909,1-2 Years,3.825,0,4,21.0375,5,16.830000000000002,0.2272727272727272,364.39
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,19.086363636363636,1-2 Years,0.9159090909090908,0,1,20.15,1,20.15,0.0454545454545454,419.9
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,64.0,1-2 Years,4.015625,0,5,12.85,6,10.708333333333334,0.375,170.66666666666666
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,25.16,0-1 Year,2.57,0,2,12.85,2,12.85,0.2,125.8
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,58.81153846153846,1-2 Years,4.307692307692308,0,4,14.0,5,11.2,0.3846153846153846,152.91
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,79.61749999999999,1-2 Years,4.12,1,4,20.6,5,16.48,0.25,318.46999999999997
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,67.6,0-1 Year,34.85,0,2,34.85,3,23.23333333333333,1.5,45.06666666666666
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,74.68396226415095,4-5 Years,1.3943396226415097,0,7,10.55714285714286,8,9.2375,0.1509433962264151,494.78125
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,21.263636363636365,0-1 Year,1.8727272727272728,0,1,20.6,1,20.6,0.0909090909090909,233.9
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,19.76014492753623,5-6 Years,0.2884057971014492,0,1,19.9,1,19.9,0.0144927536231884,1363.45
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,68.25,0-1 Year,17.725,1,2,35.45,3,23.633333333333336,0.75,91.0
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,86.86736111111111,5-6 Years,1.2368055555555555,0,9,9.894444444444444,10,8.905,0.1388888888888889,625.4449999999999
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,45.710344827586205,4-5 Years,0.7810344827586206,1,4,11.325,5,9.06,0.0862068965517241,530.24
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,20.0875,1-2 Years,1.275,0,1,20.4,1,20.4,0.0625,321.4
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,82.30813953488372,2-4 Years,1.9593023255813955,0,5,16.85,6,14.041666666666666,0.1395348837209302,589.875
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,121.4,0-1 Year,52.2,1,7,14.914285714285716,8,13.05,4.0,30.35
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,84.41071428571429,1-2 Years,5.853571428571429,0,7,11.707142857142856,8,10.24375,0.5714285714285714,147.71875
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,94.3433962264151,4-5 Years,1.7896226415094338,1,5,18.97,6,15.808333333333332,0.1132075471698113,833.3666666666667
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,20.4546875,2-4 Years,0.6421875,0,1,20.55,1,20.55,0.03125,654.55
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,22.947058823529414,2-4 Years,0.7264705882352941,0,2,12.35,2,12.35,0.0588235294117647,390.1
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,76.38000000000001,1-2 Years,4.963333333333334,1,3,24.816666666666663,4,18.6125,0.2666666666666666,286.425
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,71.94285714285715,0-1 Year,10.921428571428573,1,3,25.48333333333333,4,19.1125,0.5714285714285714,125.9
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,103.95,1-2 Years,7.0233333333333325,0,7,15.05,8,13.16875,0.5333333333333333,194.90625
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,20.524590163934427,5-6 Years,0.3368852459016394,0,1,20.55,1,20.55,0.0163934426229508,1252.0
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,29.95,0-1 Year,29.95,1,2,14.975,3,9.983333333333333,3.0,9.983333333333333
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,45.3,0-1 Year,45.3,0,2,22.65,3,15.1,3.0,15.1
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,82.83125,0-1 Year,10.5625,1,4,21.125,5,16.9,0.625,132.53
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,74.34242424242424,2-4 Years,2.265151515151515,0,6,12.458333333333334,7,10.678571428571429,0.2121212121212121,350.4714285714286
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,85.51153846153846,1-2 Years,6.096153846153846,1,4,19.8125,5,15.85,0.3846153846153846,222.33
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,24.8,0-1 Year,24.8,1,1,24.8,2,12.4,2.0,12.4
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,51.1925,1-2 Years,2.59,0,3,17.266666666666666,4,12.95,0.2,255.9625
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,27.383333333333336,0-1 Year,10.133333333333333,0,2,15.2,3,10.133333333333333,1.0,27.383333333333336
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,18.83076923076923,1-2 Years,1.5115384615384615,0,1,19.65,1,19.65,0.0769230769230769,244.8
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,59.4775,2-4 Years,1.415,0,4,14.15,5,11.32,0.125,475.82
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,73.79883720930232,2-4 Years,1.672093023255814,0,6,11.983333333333334,7,10.271428571428572,0.1627906976744186,453.3357142857143
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,88.5,0-1 Year,15.166666666666666,1,5,18.2,6,15.166666666666666,1.0,88.5
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,19.933333333333334,5-6 Years,0.286231884057971,0,1,19.75,1,19.75,0.0144927536231884,1375.4
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,112.90694444444445,5-6 Years,1.5236111111111112,0,8,13.7125,9,12.18888888888889,0.125,903.2555555555556
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,20.215254237288136,4-5 Years,0.3271186440677966,0,1,19.3,1,19.3,0.0169491525423728,1192.7
